"Resumen de la Prueba"
"Parámetro","Valor"
"Nombre del archivo","aa.csv"
"startTime","2025-09-16T05:22:15.644Z"
"durationLabel","10.00s"
"samplesPerSecondLabel","121 Hz"
"totalSamples","1211"
"dominantRegimen","TRANSITION"

"Estadísticas de la Prueba"
"Sensor","Media","Desv. Est.","Mín","Máx"
"Sensor 1","2.72","1.60","-0.97","5.98"

"#RAW_HEADERS",time,sensor1
"Datos Recolectados"
"Nº de Muestra","time","Sensor 1"
395,3.26,3.22
396,3.27,0.88
397,3.28,0.10
398,3.29,4.47
399,3.30,0.65
400,3.31,0.57
401,3.31,3.50
402,3.32,-0.05
403,3.33,1.31
404,3.34,1.07
405,3.35,1.77
406,3.36,3.67
407,3.36,3.75
408,3.37,3.29
409,3.38,1.62
410,3.39,3.09
411,3.40,1.91
412,3.40,1.96
413,3.41,1.29
414,3.42,2.52
415,3.43,4.52
416,3.44,3.55
417,3.45,0.03
418,3.45,1.08
419,3.46,3.66
420,3.47,1.64
421,3.48,1.13
422,3.49,2.08
423,3.50,2.19
424,3.50,0.66
425,3.51,1.44
426,3.52,2.05
427,3.53,0.00
428,3.54,1.95
429,3.55,3.03
430,3.55,3.27
431,3.56,3.73
432,3.57,3.68
433,3.58,2.93
434,3.59,0.29
435,3.60,2.29
436,3.60,-0.37
437,3.61,4.17
438,3.62,-0.14
439,3.63,1.32
440,3.64,1.48
441,3.64,2.26
442,3.65,0.25
443,3.66,3.45
444,3.67,2.74
445,3.68,-0.22
446,3.69,-0.27
447,3.69,1.90
448,3.70,2.04
449,3.71,2.54
450,3.72,-0.18
451,3.73,0.62
452,3.74,3.58
453,3.74,0.39
454,3.75,1.79
455,3.76,2.17
456,3.77,2.74
457,3.78,3.63
458,3.79,1.50
459,3.79,3.48
460,3.80,3.64
461,3.81,1.04
462,3.82,0.57
463,3.83,4.25
464,3.83,1.48
465,3.84,-0.24
466,3.85,0.11
467,3.86,2.39
468,3.87,2.39
469,3.88,-0.55
470,3.88,1.34
471,3.89,2.00
472,3.90,0.24
473,3.91,2.03
474,3.92,1.21
475,3.93,3.60
476,3.93,3.78
477,3.94,2.19
478,3.95,-0.28
479,3.96,3.27
480,3.97,1.52
481,3.98,3.50
482,3.98,0.05
483,3.99,1.56
484,4.00,2.40
485,4.01,3.61
486,4.02,1.84
487,4.02,-0.31
488,4.03,3.36
489,4.04,0.24
490,4.05,3.70
491,4.06,1.33
492,4.07,2.00
493,4.07,1.48
494,4.08,3.61
495,4.09,3.46
496,4.10,0.14
497,4.11,3.90
498,4.12,2.21
499,4.12,3.67
500,4.13,0.04
501,4.14,0.97
502,4.15,3.18
503,4.16,3.91
504,4.17,0.26
505,4.17,0.50
506,4.18,-0.27
507,4.19,3.53
508,4.20,3.16
509,4.21,-0.19
510,4.21,-0.35
511,4.22,1.32
512,4.23,4.11
513,4.24,0.59
514,4.25,3.73
515,4.26,0.88
516,4.26,2.78
517,4.27,0.27
518,4.28,-0.80
519,4.29,3.67
520,4.30,1.00
521,4.31,1.85
522,4.31,-0.53
523,4.32,3.75
524,4.33,3.92
525,4.34,0.62
526,4.35,1.96
527,4.36,3.94
528,4.36,1.78
529,4.37,0.53
530,4.38,1.04
531,4.39,1.70
532,4.40,-0.49
533,4.40,-0.07
534,4.41,2.11
535,4.42,-0.65
536,4.43,-0.50
537,4.44,3.23
538,4.45,1.48
539,4.45,1.58
540,4.46,-0.68
541,4.47,1.52
542,4.48,2.83
543,4.49,1.73
544,4.50,1.35
545,4.50,0.71
546,4.51,0.75
547,4.52,2.97
548,4.53,1.19
549,4.54,3.48
550,4.55,1.25
551,4.55,-0.58
552,4.56,0.05
553,4.57,0.16
554,4.58,0.38
555,4.59,1.61
556,4.60,1.69
557,4.60,3.67
558,4.61,0.28
559,4.62,2.79
560,4.63,3.37
561,4.64,-0.30
562,4.64,3.90
563,4.65,2.78
564,4.66,-0.35
565,4.67,-0.87
566,4.68,-0.26
567,4.69,1.72
568,4.69,2.64
569,4.70,2.64
570,4.71,0.92
571,4.72,3.22
572,4.73,0.36
573,4.74,-0.17
574,4.74,-0.33
575,4.75,1.05
576,4.76,2.12
577,4.77,-0.97
578,4.78,3.19
579,4.79,0.78
580,4.79,1.39
581,4.80,2.11
582,4.81,-0.14
583,4.82,-0.05
584,4.83,1.11
585,4.83,-0.97
586,4.84,-0.25
587,4.85,1.36
588,4.86,0.01
589,4.87,1.84
590,4.88,1.75
591,4.88,1.71
592,4.89,2.16
593,4.90,3.89
594,4.91,3.05
595,4.92,1.72
596,4.93,3.84
597,4.93,1.09
598,4.94,2.14
599,4.95,3.89
600,4.96,2.03
601,4.97,1.14
602,4.98,-0.77
603,4.98,0.12
604,4.99,-0.91
605,5.00,3.79
606,5.01,2.34
607,5.02,3.19
608,5.02,0.59
609,5.03,2.09
610,5.04,2.43
611,5.05,4.05
612,5.06,0.04
613,5.07,1.15
614,5.07,0.45
615,5.08,-0.14
616,5.09,0.47
617,5.10,0.35
618,5.11,2.01
619,5.12,1.35
620,5.12,1.40
621,5.13,0.99
622,5.14,1.00
623,5.15,1.98
624,5.16,1.61
625,5.17,3.18
626,5.17,-0.08
627,5.18,1.00
628,5.19,1.37
629,5.20,1.09
630,5.21,3.69
631,5.21,-0.37
632,5.22,1.87
633,5.23,-0.11
634,5.24,0.36
635,5.25,0.58
636,5.26,3.39
637,5.26,4.11
638,5.27,0.32
639,5.28,0.66
640,5.29,0.63
641,5.30,0.78
642,5.31,1.28
643,5.31,1.43
644,5.32,2.19
645,5.33,0.97
646,5.34,0.45
647,5.35,2.85
648,5.36,2.67
649,5.36,1.18
650,5.37,1.72
651,5.38,-0.50
652,5.39,1.75
653,5.40,1.29
654,5.40,1.78
655,5.41,2.80
656,5.42,2.94
657,5.43,1.14
658,5.44,0.24
659,5.45,1.75
660,5.45,1.27
661,5.46,0.29
662,5.47,0.54
663,5.48,3.09
664,5.49,3.28
665,5.50,3.92
666,5.50,1.03
667,5.51,1.15
668,5.52,2.71
669,5.53,3.41
670,5.54,2.63
671,5.55,3.70
672,5.55,1.20
673,5.56,1.20
674,5.57,3.94
675,5.58,3.89
676,5.59,4.01
677,5.60,1.69
678,5.60,0.97
679,5.61,1.04
680,5.62,1.00
681,5.63,3.40
682,5.64,0.52
683,5.64,-0.26
684,5.65,2.79
685,5.66,2.89
686,5.67,-0.01
687,5.68,-0.38
688,5.69,0.26
689,5.69,2.96
690,5.70,2.27
691,5.71,-0.36
692,5.72,1.65
693,5.73,3.30
694,5.74,-0.21
695,5.74,4.38
696,5.75,1.74
697,5.76,3.94
698,5.77,4.29
699,5.78,4.12
700,5.79,-0.32
701,5.79,3.15
702,5.80,2.85
703,5.81,1.95
704,5.82,1.51
705,5.83,4.41
706,5.83,1.62
707,5.84,3.51
708,5.85,2.17
709,5.86,2.04
710,5.87,4.49
711,5.88,3.67
712,5.88,3.91
713,5.89,0.83
714,5.90,3.56
715,5.91,4.45
716,5.92,4.31
717,5.93,0.90
718,5.93,0.55
719,5.94,0.09
720,5.95,1.97
721,5.96,1.53
722,5.97,2.34
723,5.98,4.50
724,5.98,3.90
725,5.99,1.29
726,6.00,2.51
727,6.01,4.72
728,6.02,3.51
729,6.02,1.26
730,6.03,0.86
731,6.04,1.41
732,6.05,2.93
733,6.06,4.52
734,6.07,-0.02
735,6.07,4.37
736,6.08,1.28
737,6.09,4.50
738,6.10,1.85
739,6.11,2.77
740,6.12,2.63
741,6.12,1.73
742,6.13,3.11
743,6.14,0.63
744,6.15,1.36
745,6.16,3.23
746,6.17,2.49
747,6.17,3.57
748,6.18,0.79
749,6.19,4.21
750,6.20,1.63
751,6.21,2.52
752,6.21,2.30
753,6.22,0.42
754,6.23,2.04
755,6.24,3.84
756,6.25,2.71
757,6.26,2.50
758,6.26,1.81
759,6.27,1.30
760,6.28,2.83
761,6.29,1.00
762,6.30,1.00
763,6.31,2.29
764,6.31,4.96
765,6.32,3.43
766,6.33,2.74
767,6.34,3.03
768,6.35,3.96
769,6.36,2.07
770,6.36,3.71
771,6.37,4.11
772,6.38,3.50
773,6.39,4.34
774,6.40,1.42
775,6.40,3.39
776,6.41,4.89
777,6.42,2.69
778,6.43,1.39
779,6.44,1.59
780,6.45,0.87
781,6.45,1.53
782,6.46,3.90
783,6.47,3.78
784,6.48,1.80
785,6.49,0.26
786,6.50,1.78
787,6.50,5.00
788,6.51,0.65
789,6.52,0.28
790,6.53,1.45
791,6.54,1.93
792,6.55,0.37
793,6.55,3.17
794,6.56,3.06
795,6.57,0.66
796,6.58,4.87
797,6.59,1.60
798,6.60,1.69
799,6.60,4.78
800,6.61,2.13
801,6.62,3.77
802,6.63,3.51
803,6.64,5.19
804,6.64,2.28
805,6.65,4.28
806,6.66,5.19
807,6.67,4.76
808,6.68,1.16
809,6.69,1.76
810,6.69,1.26
811,6.70,4.12
812,6.71,0.43
813,6.72,2.46
814,6.73,3.87
815,6.74,2.63
816,6.74,2.31
817,6.75,1.75
818,6.76,4.65
819,6.77,4.15
820,6.78,4.24
821,6.79,5.15
822,6.79,3.76
823,6.80,4.84
824,6.81,3.97
825,6.82,3.66
826,6.83,5.06
827,6.83,4.05
828,6.84,1.23
829,6.85,0.64
830,6.86,4.33
831,6.87,1.01
832,6.88,2.99
833,6.88,1.45
834,6.89,4.77
835,6.90,3.51
836,6.91,1.02
837,6.92,1.40
838,6.93,5.59
839,6.93,4.51
840,6.94,3.40
841,6.95,3.96
842,6.96,3.21
843,6.97,4.01
844,6.98,2.06
845,6.98,3.00
846,6.99,4.29
847,7.00,1.83
848,7.01,1.84
849,7.02,3.93
850,7.02,1.57
851,7.03,2.37
852,7.04,3.51
853,7.05,4.94
854,7.06,0.98
855,7.07,3.48
856,7.07,2.31
857,7.08,0.90
858,7.09,5.35
859,7.10,4.51
860,7.11,5.01
861,7.12,4.89
862,7.12,2.22
863,7.13,4.97
864,7.14,0.99
865,7.15,1.13
866,7.16,5.06
867,7.17,1.05
868,7.17,1.99
869,7.18,3.75
870,7.19,0.81
871,7.20,3.72
872,7.21,2.04
873,7.21,2.55
874,7.22,4.17
875,7.23,2.31
876,7.24,1.76
877,7.25,2.89
878,7.26,1.93
879,7.26,1.93
880,7.27,2.12
881,7.28,4.22
882,7.29,3.83
883,7.30,3.25
884,7.31,1.22
885,7.31,1.02
886,7.32,2.44
887,7.33,4.90
888,7.34,4.72
889,7.35,5.55
890,7.36,2.53
891,7.36,2.57
892,7.37,1.17
893,7.38,3.82
894,7.39,0.98
895,7.40,1.47
896,7.40,3.99
897,7.41,4.90
898,7.42,3.42
899,7.43,3.58
900,7.44,4.70
901,7.45,1.90
902,7.45,4.60
903,7.46,2.93
904,7.47,1.00
905,7.48,5.62
906,7.49,5.55
907,7.50,2.51
908,7.50,4.44
909,7.51,4.24
910,7.52,1.55
911,7.53,2.41
912,7.54,2.44
913,7.55,4.49
914,7.55,1.47
915,7.56,1.67
916,7.57,4.06
917,7.58,3.29
918,7.59,2.05
919,7.60,4.54
920,7.60,5.90
921,7.61,1.38
922,7.62,0.99
923,7.63,5.43
924,7.64,3.13
925,7.64,3.87
926,7.65,1.57
927,7.66,5.44
928,7.67,5.75
929,7.68,5.56
930,7.69,3.54
931,7.69,1.32
932,7.70,2.84
933,7.71,2.01
934,7.72,4.86
935,7.73,3.05
936,7.74,2.23
937,7.74,2.64
938,7.75,5.26
939,7.76,4.35
940,7.77,5.44
941,7.78,3.03
942,7.79,4.71
943,7.79,2.02
944,7.80,4.13
945,7.81,2.65
946,7.82,5.85
947,7.83,1.88
948,7.83,3.99
949,7.84,5.14
950,7.85,2.55
951,7.86,2.51
952,7.87,1.79
953,7.88,1.52
954,7.88,5.10
955,7.89,4.84
956,7.90,2.23
957,7.91,1.57
958,7.92,4.65
959,7.93,2.46
960,7.93,5.62
961,7.94,1.81
962,7.95,2.22
963,7.96,2.59
964,7.97,3.00
965,7.98,1.50
966,7.98,1.38
967,7.99,5.22
968,8.00,4.72
969,8.01,4.11
970,8.02,5.30
971,8.02,1.18
972,8.03,5.54
973,8.04,3.16
974,8.05,5.42
975,8.06,4.46
976,8.07,4.65
977,8.07,2.08
978,8.08,1.47
979,8.09,5.49
980,8.10,1.81
981,8.11,1.92
982,8.12,2.40
983,8.12,5.50
984,8.13,2.47
985,8.14,3.67
986,8.15,5.15
987,8.16,3.93
988,8.17,2.44
989,8.17,2.73
990,8.18,4.84
991,8.19,1.68
992,8.20,3.40
993,8.21,1.53
994,8.21,2.73
995,8.22,2.06
996,8.23,5.12
997,8.24,3.80
998,8.25,4.65
999,8.26,4.27
1000,8.26,1.20
1001,8.27,3.85
1002,8.28,1.94
1003,8.29,1.48
1004,8.30,2.97
1005,8.31,3.94
1006,8.31,1.54
1007,8.32,4.11
1008,8.33,0.94
1009,8.34,2.69
1010,8.35,5.65
1011,8.36,1.56
1012,8.36,4.91
1013,8.37,4.66
1014,8.38,5.76
1015,8.39,1.22
1016,8.40,3.23
1017,8.40,1.03
1018,8.41,1.86
1019,8.42,5.29
1020,8.43,3.43
1021,8.44,2.66
1022,8.45,4.84
1023,8.45,4.25
1024,8.46,4.30
1025,8.47,5.42
1026,8.48,2.26
1027,8.49,3.97
1028,8.50,3.48
1029,8.50,1.58
1030,8.51,4.44
1031,8.52,2.71
1032,8.53,5.06
1033,8.54,5.50
1034,8.55,2.25
1035,8.55,2.10
1036,8.56,3.62
1037,8.57,1.63
1038,8.58,4.46
1039,8.59,5.51
1040,8.60,4.17
1041,8.60,2.82
1042,8.61,2.11
1043,8.62,1.79
1044,8.63,4.30
1045,8.64,1.62
1046,8.64,5.06
1047,8.65,3.92
1048,8.66,4.97
1049,8.67,4.14
1050,8.68,4.32
1051,8.69,3.64
1052,8.69,4.38
1053,8.70,2.02
1054,8.71,1.26
1055,8.72,2.14
1056,8.73,2.65
1057,8.74,5.16
1058,8.74,3.36
1059,8.75,4.54
1060,8.76,1.36
1061,8.77,5.00
1062,8.78,4.15
1063,8.79,2.25
1064,8.79,1.35
1065,8.80,4.29
1066,8.81,1.79
1067,8.82,2.96
1068,8.83,1.04
1069,8.83,3.05
1070,8.84,1.24
1071,8.85,1.55
1072,8.86,1.00
1073,8.87,2.06
1074,8.88,5.25
1075,8.88,3.66
1076,8.89,4.68
1077,8.90,5.34
1078,8.91,5.14
1079,8.92,2.52
1080,8.93,0.48
1081,8.93,0.65
1082,8.94,2.73
1083,8.95,2.49
1084,8.96,0.92
1085,8.97,1.67
1086,8.98,4.31
1087,8.98,0.60
1088,8.99,4.78
1089,9.00,1.20
1090,9.01,4.44
1091,9.02,2.55
1092,9.02,0.42
1093,9.03,4.59
1094,9.04,2.66
1095,9.05,4.14
1096,9.06,4.77
1097,9.07,0.59
1098,9.07,2.17
1099,9.08,5.32
1100,9.09,4.73
1101,9.10,0.40
1102,9.11,3.03
1103,9.12,4.10
1104,9.12,2.85
1105,9.13,4.97
1106,9.14,0.28
1107,9.15,2.02
1108,9.16,2.85
1109,9.17,3.61
1110,9.17,1.26
1111,9.18,2.43
1112,9.19,1.44
1113,9.20,3.76
1114,9.21,1.69
1115,9.21,0.84
1116,9.22,0.39
1117,9.23,1.05
1118,9.24,3.73
1119,9.25,4.45
1120,9.26,4.79
1121,9.26,0.41
1122,9.27,1.56
1123,9.28,2.47
1124,9.29,1.33
1125,9.30,4.48
1126,9.31,1.07
1127,9.31,1.70
1128,9.32,3.40
1129,9.33,1.03
1130,9.34,0.36
1131,9.35,4.73
1132,9.36,4.49
1133,9.36,0.48
1134,9.37,3.58
1135,9.38,3.18
1136,9.39,2.92
1137,9.40,1.90
1138,9.40,4.62
1139,9.41,1.66
1140,9.42,4.42
1141,9.43,1.90
1142,9.44,4.53
1143,9.45,1.41
1144,9.45,2.18
1145,9.46,0.36
1146,9.47,4.49
1147,9.48,1.43
1148,9.49,1.06
1149,9.50,1.14
1150,9.50,2.91
1151,9.51,4.24
1152,9.52,1.55
1153,9.53,4.12
1154,9.54,4.50
1155,9.55,2.30
1156,9.55,0.90
1157,9.56,1.42
1158,9.57,2.08
1159,9.58,3.18
1160,9.59,2.29
1161,9.60,1.44
1162,9.60,0.05
1163,9.61,4.28
1164,9.62,3.44
1165,9.63,0.69
1166,9.64,2.67
1167,9.64,1.33
1168,9.65,1.46
1169,9.66,1.38
1170,9.67,0.04
1171,9.68,2.96
1172,9.69,0.94
1173,9.69,3.01
1174,9.70,0.90
1175,9.71,-0.02
1176,9.72,3.47
1177,9.73,2.41
1178,9.74,-0.18
1179,9.74,0.15
1180,9.75,2.62
1181,9.76,3.38
1182,9.77,4.61
1183,9.78,3.03
1184,9.79,0.45
1185,9.79,-0.16
1186,9.80,1.11
1187,9.81,2.76
1188,9.82,2.02
1189,9.83,1.64
1190,9.83,1.83
1191,9.84,4.46
1192,9.85,2.58
1193,9.86,2.78
1194,9.87,-0.23
1195,9.88,2.54
1196,9.88,3.79
1197,9.89,1.91
1198,9.90,3.95
1199,9.91,1.17
1200,9.92,3.79
1201,9.93,0.14
1202,9.93,3.99
1203,9.94,4.15
1204,9.95,0.08
1205,9.96,2.86
1206,9.97,3.88
1207,9.98,2.39
1208,9.98,3.35
1209,9.99,2.78
1210,10.00,-0.10
1211,10.00,4.39
